Protein	CTRL.28.4.1	CTRL.30.1.1	CTRL.30.5.1	CTRL.30.7.1	CTRL.39.2.1	CTRL.39.3.1	CTRL.39.6.1	CTRL.39.12.1	CTRL.39.13.1	BOS.39.13.2	BOS.42.10.2	BOS.42.11.2	CTRL.28.4.1.Norm	CTRL.30.1.1.Norm	CTRL.30.5.1.Norm	CTRL.30.7.1.Norm	CTRL.39.2.1.Norm	CTRL.39.3.1.Norm	CTRL.39.6.1.Norm	CTRL.39.12.1.Norm	CTRL.39.13.1.Norm	BOS.39.13.2.Norm	BOS.42.10.2.Norm	BOS.42.11.2.Norm
SQSTM_HUMAN	3	2	2	0	8	1	2	0	1	3	3	1	95.8626442745427	72.0767259615399	76.5422897491795	0	162.146832705291	31.6170595666366	81.9307302555453	0	40.9413628691379	117.383986386388	139.557020218588	36.2976799644149
SR140_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	31.9542147581809	0	0	0	0	0	0	0	0	0	0	0
SRA1_HUMAN	2	1	2	1	4	2	1	0	0	0	0	1	63.9084295163618	36.0383629807699	76.5422897491795	40.988088995534	81.0734163526456	63.2341191332732	40.9653651277727	0	0	0	0	36.2976799644149
SRAC1_HUMAN	1	1	0	1	0	2	1	0	0	0	0	0	31.9542147581809	36.0383629807699	0	40.988088995534	0	63.2341191332732	40.9653651277727	0	0	0	0	0
SRBS1_HUMAN	2	0	0	0	0	0	0	0	0	0	0	0	63.9084295163618	0	0	0	0	0	0	0	0	0	0	0
SRBS2_HUMAN	13	9	7	5	9	3	1	1	2	6	5	9	415.404791856352	324.34526682693	267.898014122128	204.94044497767	182.415186793453	94.8511786999098	40.9653651277727	42.1634553341846	81.8827257382758	234.767972772777	232.595033697647	326.679119679734
SRC_HUMAN	3	4	0	4	2	0	3	0	3	0	0	0	95.8626442745427	144.15345192308	0	163.952355982136	40.5367081763228	0	122.896095383318	0	122.824088607414	0	0	0
SRC8_HUMAN	16	12	13	10	39	15	10	10	10	20	14	17	511.267436130894	432.460355769239	497.524883369667	409.88088995534	790.465809438295	474.255893499549	409.653651277727	421.634553341846	409.413628691379	782.559909242589	651.266094353413	617.060559395054
SRCRL_HUMAN	1	1	0	1	0	1	0	0	1	0	0	0	31.9542147581809	36.0383629807699	0	40.988088995534	0	31.6170595666366	0	0	40.9413628691379	0	0	0
SREC2_HUMAN	1	0	1	0	0	1	1	0	0	1	0	0	31.9542147581809	0	38.2711448745898	0	0	31.6170595666366	40.9653651277727	0	0	39.1279954621294	0	0
SRGP2_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	36.0383629807699	0	0	0	0	0	0	0	0	0	0
SRP09_HUMAN	2	0	1	0	0	2	1	2	2	1	2	1	63.9084295163618	0	38.2711448745898	0	0	63.2341191332732	40.9653651277727	84.3269106683691	81.8827257382758	39.1279954621294	93.038013479059	36.2976799644149
SRP14_HUMAN	4	2	2	1	4	6	0	1	1	1	2	2	127.816859032724	72.0767259615399	76.5422897491795	40.988088995534	81.0734163526456	189.70235739982	0	42.1634553341846	40.9413628691379	39.1279954621294	93.038013479059	72.5953599288299
SRP19_HUMAN	2	0	0	0	0	0	0	0	0	0	0	0	63.9084295163618	0	0	0	0	0	0	0	0	0	0	0
SRP54_HUMAN	0	2	0	0	1	0	0	0	0	0	1	0	0	72.0767259615399	0	0	20.2683540881614	0	0	0	0	0	46.5190067395295	0
SRP68_HUMAN	2	4	2	2	6	4	3	1	3	2	0	1	63.9084295163618	144.15345192308	76.5422897491795	81.976177991068	121.610124528968	126.468238266546	122.896095383318	42.1634553341846	122.824088607414	78.2559909242589	0	36.2976799644149
SRP72_HUMAN	4	4	4	2	5	2	2	2	2	0	0	2	127.816859032724	144.15345192308	153.084579498359	81.976177991068	101.341770440807	63.2341191332732	81.9307302555453	84.3269106683691	81.8827257382758	0	0	72.5953599288299
SRPK2_HUMAN	1	0	0	0	0	2	1	1	2	2	2	1	31.9542147581809	0	0	0	0	63.2341191332732	40.9653651277727	42.1634553341846	81.8827257382758	78.2559909242589	93.038013479059	36.2976799644149
SRPR_HUMAN	4	2	2	0	8	3	3	2	3	0	1	2	127.816859032724	72.0767259615399	76.5422897491795	0	162.146832705291	94.8511786999098	122.896095383318	84.3269106683691	122.824088607414	0	46.5190067395295	72.5953599288299
SRPRB_HUMAN	6	9	5	7	15	10	5	8	7	3	1	3	191.725288549085	324.34526682693	191.355724372949	286.916622968738	304.025311322421	316.170595666366	204.826825638863	337.307642673477	286.589540083965	117.383986386388	46.5190067395295	108.893039893245
SRPX_HUMAN	1	0	1	1	0	2	0	0	0	0	1	1	31.9542147581809	0	38.2711448745898	40.988088995534	0	63.2341191332732	0	0	0	0	46.5190067395295	36.2976799644149
SRPX2_HUMAN	2	1	0	1	0	0	0	0	0	0	0	0	63.9084295163618	36.0383629807699	0	40.988088995534	0	0	0	0	0	0	0	0
SRR_HUMAN	3	2	1	1	2	1	2	1	1	2	1	2	95.8626442745427	72.0767259615399	38.2711448745898	40.988088995534	40.5367081763228	31.6170595666366	81.9307302555453	42.1634553341846	40.9413628691379	78.2559909242589	46.5190067395295	72.5953599288299
SRRM1_HUMAN	0	1	0	0	0	0	0	0	1	1	0	1	0	36.0383629807699	0	0	0	0	0	0	40.9413628691379	39.1279954621294	0	36.2976799644149
SRRM2_HUMAN	2	1	1	2	3	2	2	1	0	1	1	1	63.9084295163618	36.0383629807699	38.2711448745898	81.976177991068	60.8050622644842	63.2341191332732	81.9307302555453	42.1634553341846	0	39.1279954621294	46.5190067395295	36.2976799644149
SRRT_HUMAN	7	3	1	2	7	2	0	0	1	1	0	2	223.679503307266	108.11508894231	38.2711448745898	81.976177991068	141.87847861713	63.2341191332732	0	0	40.9413628691379	39.1279954621294	0	72.5953599288299
SRS10_HUMAN	4	1	1	2	8	5	0	1	0	0	1	2	127.816859032724	36.0383629807699	38.2711448745898	81.976177991068	162.146832705291	158.085297833183	0	42.1634553341846	0	0	46.5190067395295	72.5953599288299
SRS11_HUMAN	1	3	0	1	2	2	0	1	1	1	2	1	31.9542147581809	108.11508894231	0	40.988088995534	40.5367081763228	63.2341191332732	0	42.1634553341846	40.9413628691379	39.1279954621294	93.038013479059	36.2976799644149
SRSF1_HUMAN	10	5	4	5	18	8	4	2	4	7	8	11	319.542147581809	180.19181490385	153.084579498359	204.94044497767	364.830373586905	252.936476533093	163.861460511091	84.3269106683691	163.765451476552	273.895968234906	372.152053916236	399.274479608564
SRSF2_HUMAN	3	3	2	1	8	2	3	2	2	3	4	3	95.8626442745427	108.11508894231	76.5422897491795	40.988088995534	162.146832705291	63.2341191332732	122.896095383318	84.3269106683691	81.8827257382758	117.383986386388	186.076026958118	108.893039893245
SRSF3_HUMAN	4	4	1	1	5	4	3	1	1	2	3	4	127.816859032724	144.15345192308	38.2711448745898	40.988088995534	101.341770440807	126.468238266546	122.896095383318	42.1634553341846	40.9413628691379	78.2559909242589	139.557020218588	145.19071985766
SRSF4_HUMAN	3	4	3	2	2	3	0	0	0	0	0	0	95.8626442745427	144.15345192308	114.813434623769	81.976177991068	40.5367081763228	94.8511786999098	0	0	0	0	0	0
SRSF5_HUMAN	2	3	2	2	4	2	2	2	1	1	2	2	63.9084295163618	108.11508894231	76.5422897491795	81.976177991068	81.0734163526456	63.2341191332732	81.9307302555453	84.3269106683691	40.9413628691379	39.1279954621294	93.038013479059	72.5953599288299
SRSF6_HUMAN	0	0	0	0	6	0	3	1	0	3	2	2	0	0	0	0	121.610124528968	0	122.896095383318	42.1634553341846	0	117.383986386388	93.038013479059	72.5953599288299
SRSF7_HUMAN	4	2	3	5	7	3	2	5	5	3	3	5	127.816859032724	72.0767259615399	114.813434623769	204.94044497767	141.87847861713	94.8511786999098	81.9307302555453	210.817276670923	204.706814345689	117.383986386388	139.557020218588	181.488399822075
SRSF9_HUMAN	2	1	3	2	2	0	2	2	2	2	5	5	63.9084295163618	36.0383629807699	114.813434623769	81.976177991068	40.5367081763228	0	81.9307302555453	84.3269106683691	81.8827257382758	78.2559909242589	232.595033697647	181.488399822075
SRXN1_HUMAN	1	0	0	0	0	1	0	0	0	0	0	0	31.9542147581809	0	0	0	0	31.6170595666366	0	0	0	0	0	0
SSA27_HUMAN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	46.5190067395295	0
SSBP_HUMAN	10	4	7	3	11	5	3	3	4	10	7	12	319.542147581809	144.15345192308	267.898014122128	122.964266986602	222.951894969775	158.085297833183	122.896095383318	126.490366002554	163.765451476552	391.279954621295	325.633047176706	435.572159572979
SSH3_HUMAN	2	2	0	1	1	3	1	0	1	1	0	0	63.9084295163618	72.0767259615399	0	40.988088995534	20.2683540881614	94.8511786999098	40.9653651277727	0	40.9413628691379	39.1279954621294	0	0
SSRA_HUMAN	3	2	1	2	4	5	4	3	4	2	5	3	95.8626442745427	72.0767259615399	38.2711448745898	81.976177991068	81.0734163526456	158.085297833183	163.861460511091	126.490366002554	163.765451476552	78.2559909242589	232.595033697647	108.893039893245
SSRD_HUMAN	2	4	3	1	5	4	4	3	2	1	3	4	63.9084295163618	144.15345192308	114.813434623769	40.988088995534	101.341770440807	126.468238266546	163.861460511091	126.490366002554	81.8827257382758	39.1279954621294	139.557020218588	145.19071985766
SSRG_HUMAN	1	0	0	1	2	2	1	1	1	0	0	0	31.9542147581809	0	0	40.988088995534	40.5367081763228	63.2341191332732	40.9653651277727	42.1634553341846	40.9413628691379	0	0	0
SSRP1_HUMAN	4	4	2	1	5	3	3	2	2	1	1	2	127.816859032724	144.15345192308	76.5422897491795	40.988088995534	101.341770440807	94.8511786999098	122.896095383318	84.3269106683691	81.8827257382758	39.1279954621294	46.5190067395295	72.5953599288299
SSU72_HUMAN	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	31.6170595666366	0	0	0	39.1279954621294	46.5190067395295	0
ST1E1_HUMAN	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	40.9653651277727	0	81.8827257382758	0	0	0
ST38L_HUMAN	5	4	1	4	1	2	2	1	2	0	0	0	159.771073790904	144.15345192308	38.2711448745898	163.952355982136	20.2683540881614	63.2341191332732	81.9307302555453	42.1634553341846	81.8827257382758	0	0	0
ST5_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	36.0383629807699	0	0	0	0	0	0	0	0	0	0
STA5B_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	31.9542147581809	0	0	0	0	0	0	0	0	0	0	0
STABP_HUMAN	2	2	1	1	1	3	1	0	0	3	1	1	63.9084295163618	72.0767259615399	38.2711448745898	40.988088995534	20.2683540881614	94.8511786999098	40.9653651277727	0	0	117.383986386388	46.5190067395295	36.2976799644149
STAM1_HUMAN	3	1	1	2	2	3	1	1	2	3	2	3	95.8626442745427	36.0383629807699	38.2711448745898	81.976177991068	40.5367081763228	94.8511786999098	40.9653651277727	42.1634553341846	81.8827257382758	117.383986386388	93.038013479059	108.893039893245
STAM2_HUMAN	2	2	1	0	5	3	2	0	2	2	0	3	63.9084295163618	72.0767259615399	38.2711448745898	0	101.341770440807	94.8511786999098	81.9307302555453	0	81.8827257382758	78.2559909242589	0	108.893039893245
STAR5_HUMAN	3	2	1	1	1	1	1	1	0	0	1	0	95.8626442745427	72.0767259615399	38.2711448745898	40.988088995534	20.2683540881614	31.6170595666366	40.9653651277727	42.1634553341846	0	0	46.5190067395295	0
STAR9_HUMAN	1	0	0	0	0	0	0	0	0	0	1	0	31.9542147581809	0	0	0	0	0	0	0	0	0	46.5190067395295	0
STAT1_HUMAN	20	24	17	20	42	21	15	17	13	8	6	6	639.084295163618	864.920711538479	650.609462868026	819.76177991068	851.270871702779	663.958250899369	614.48047691659	716.778740681138	532.237717298792	313.023963697036	279.114040437177	217.78607978649
STAT2_HUMAN	0	3	4	4	3	2	1	1	2	0	0	0	0	108.11508894231	153.084579498359	163.952355982136	60.8050622644842	63.2341191332732	40.9653651277727	42.1634553341846	81.8827257382758	0	0	0
STAT3_HUMAN	7	10	4	5	8	7	5	2	6	2	0	3	223.679503307266	360.383629807699	153.084579498359	204.94044497767	162.146832705291	221.319416966456	204.826825638863	84.3269106683691	245.648177214827	78.2559909242589	0	108.893039893245
STAT6_HUMAN	0	4	0	3	0	3	1	1	2	0	0	0	0	144.15345192308	0	122.964266986602	0	94.8511786999098	40.9653651277727	42.1634553341846	81.8827257382758	0	0	0
STAU1_HUMAN	2	3	0	1	3	4	1	0	2	2	3	1	63.9084295163618	108.11508894231	0	40.988088995534	60.8050622644842	126.468238266546	40.9653651277727	0	81.8827257382758	78.2559909242589	139.557020218588	36.2976799644149
STAU2_HUMAN	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	39.1279954621294	0	0
STBD1_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	31.9542147581809	0	0	0	0	0	0	0	0	0	0	0
STIM1_HUMAN	2	1	2	1	3	1	2	0	2	2	1	2	63.9084295163618	36.0383629807699	76.5422897491795	40.988088995534	60.8050622644842	31.6170595666366	81.9307302555453	0	81.8827257382758	78.2559909242589	46.5190067395295	72.5953599288299
STING_HUMAN	3	2	0	3	3	2	3	0	0	0	0	0	95.8626442745427	72.0767259615399	0	122.964266986602	60.8050622644842	63.2341191332732	122.896095383318	0	0	0	0	0
STIP1_HUMAN	20	9	6	5	34	11	6	4	9	18	11	19	639.084295163618	324.34526682693	229.626869247539	204.94044497767	689.124038997488	347.787655233003	245.792190766636	168.653821336738	368.472265822241	704.30391831833	511.709074134824	689.655919323884
STK10_HUMAN	2	0	0	1	1	0	0	0	0	1	0	0	63.9084295163618	0	0	40.988088995534	20.2683540881614	0	0	0	0	39.1279954621294	0	0
STK24_HUMAN	5	4	2	3	4	4	3	3	4	1	2	2	159.771073790904	144.15345192308	76.5422897491795	122.964266986602	81.0734163526456	126.468238266546	122.896095383318	126.490366002554	163.765451476552	39.1279954621294	93.038013479059	72.5953599288299
STK25_HUMAN	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	163.765451476552	0	0	0
STK3_HUMAN	3	1	1	1	1	1	0	0	0	0	0	0	95.8626442745427	36.0383629807699	38.2711448745898	40.988088995534	20.2683540881614	31.6170595666366	0	0	0	0	0	0
STK31_HUMAN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.9413628691379	0	0	0
STK38_HUMAN	1	2	1	1	1	1	0	0	1	1	1	0	31.9542147581809	72.0767259615399	38.2711448745898	40.988088995534	20.2683540881614	31.6170595666366	0	0	40.9413628691379	39.1279954621294	46.5190067395295	0
STK39_HUMAN	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	40.5367081763228	0	0	0	81.8827257382758	0	0	0
STML2_HUMAN	10	9	2	5	15	6	2	2	4	6	3	6	319.542147581809	324.34526682693	76.5422897491795	204.94044497767	304.025311322421	189.70235739982	81.9307302555453	84.3269106683691	163.765451476552	234.767972772777	139.557020218588	217.78607978649
STOM_HUMAN	26	32	25	27	34	26	22	21	16	8	17	12	830.809583712703	1153.22761538464	956.778621864744	1106.67840287942	689.124038997488	822.043548732552	901.238032810999	885.432562017876	655.061805906206	313.023963697036	790.823114572001	435.572159572979
STON1_HUMAN	1	0	2	0	0	0	0	0	0	0	0	0	31.9542147581809	0	76.5422897491795	0	0	0	0	0	0	0	0	0
STRAP_HUMAN	7	7	10	7	19	8	9	9	9	7	7	10	223.679503307266	252.26854086539	382.711448745898	286.916622968738	385.098727675067	252.936476533093	368.688286149954	379.471098007661	368.472265822241	273.895968234906	325.633047176706	362.976799644149
STRN_HUMAN	4	1	2	3	5	4	3	4	4	0	2	0	127.816859032724	36.0383629807699	76.5422897491795	122.964266986602	101.341770440807	126.468238266546	122.896095383318	168.653821336738	163.765451476552	0	93.038013479059	0
STRN3_HUMAN	3	5	1	3	4	3	2	2	1	3	4	3	95.8626442745427	180.19181490385	38.2711448745898	122.964266986602	81.0734163526456	94.8511786999098	81.9307302555453	84.3269106683691	40.9413628691379	117.383986386388	186.076026958118	108.893039893245
STRP1_HUMAN	0	1	1	1	0	0	0	2	0	0	0	0	0	36.0383629807699	38.2711448745898	40.988088995534	0	0	0	84.3269106683691	0	0	0	0
STRP2_HUMAN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20.2683540881614	0	0	0	0	0	0	0
STS_HUMAN	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	40.988088995534	20.2683540881614	0	40.9653651277727	42.1634553341846	40.9413628691379	0	0	0
STT3A_HUMAN	5	5	3	5	6	10	3	2	3	1	1	1	159.771073790904	180.19181490385	114.813434623769	204.94044497767	121.610124528968	316.170595666366	122.896095383318	84.3269106683691	122.824088607414	39.1279954621294	46.5190067395295	36.2976799644149
STT3B_HUMAN	5	7	4	7	5	9	4	3	6	1	1	0	159.771073790904	252.26854086539	153.084579498359	286.916622968738	101.341770440807	284.553536099729	163.861460511091	126.490366002554	245.648177214827	39.1279954621294	46.5190067395295	0
STX10_HUMAN	0	1	0	0	1	0	0	0	0	0	0	0	0	36.0383629807699	0	0	20.2683540881614	0	0	0	0	0	0	0
STX12_HUMAN	5	4	3	4	9	5	2	1	4	2	3	3	159.771073790904	144.15345192308	114.813434623769	163.952355982136	182.415186793453	158.085297833183	81.9307302555453	42.1634553341846	163.765451476552	78.2559909242589	139.557020218588	108.893039893245
STX16_HUMAN	1	0	0	0	0	1	0	0	1	0	0	0	31.9542147581809	0	0	0	0	31.6170595666366	0	0	40.9413628691379	0	0	0
STX18_HUMAN	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	20.2683540881614	31.6170595666366	81.9307302555453	0	40.9413628691379	0	0	0
STX2_HUMAN	0	1	1	1	0	0	0	0	0	0	0	0	0	36.0383629807699	38.2711448745898	40.988088995534	0	0	0	0	0	0	0	0
STX4_HUMAN	3	2	2	3	2	3	2	1	4	1	1	2	95.8626442745427	72.0767259615399	76.5422897491795	122.964266986602	40.5367081763228	94.8511786999098	81.9307302555453	42.1634553341846	163.765451476552	39.1279954621294	46.5190067395295	72.5953599288299
STX5_HUMAN	2	1	2	0	3	1	2	0	1	1	0	0	63.9084295163618	36.0383629807699	76.5422897491795	0	60.8050622644842	31.6170595666366	81.9307302555453	0	40.9413628691379	39.1279954621294	0	0
STX7_HUMAN	6	5	4	6	13	7	8	10	5	4	5	5	191.725288549085	180.19181490385	153.084579498359	245.928533973204	263.488603146098	221.319416966456	327.722921022181	421.634553341846	204.706814345689	156.511981848518	232.595033697647	181.488399822075
STX8_HUMAN	4	2	4	2	6	3	4	1	1	0	1	2	127.816859032724	72.0767259615399	153.084579498359	81.976177991068	121.610124528968	94.8511786999098	163.861460511091	42.1634553341846	40.9413628691379	0	46.5190067395295	72.5953599288299
STXB1_HUMAN	2	1	1	0	2	2	2	1	0	0	0	0	63.9084295163618	36.0383629807699	38.2711448745898	0	40.5367081763228	63.2341191332732	81.9307302555453	42.1634553341846	0	0	0	0
STXB2_HUMAN	1	2	1	2	4	3	1	0	0	1	1	0	31.9542147581809	72.0767259615399	38.2711448745898	81.976177991068	81.0734163526456	94.8511786999098	40.9653651277727	0	0	39.1279954621294	46.5190067395295	0
STXB3_HUMAN	4	3	5	2	3	5	4	3	2	2	3	0	127.816859032724	108.11508894231	191.355724372949	81.976177991068	60.8050622644842	158.085297833183	163.861460511091	126.490366002554	81.8827257382758	78.2559909242589	139.557020218588	0
STXB5_HUMAN	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	40.988088995534	0	0	0	0	40.9413628691379	0	0	0
SUCA_HUMAN	3	4	3	2	8	1	3	1	1	5	2	5	95.8626442745427	144.15345192308	114.813434623769	81.976177991068	162.146832705291	31.6170595666366	122.896095383318	42.1634553341846	40.9413628691379	195.639977310647	93.038013479059	181.488399822075
SUCB1_HUMAN	4	2	4	3	9	3	3	1	3	1	1	3	127.816859032724	72.0767259615399	153.084579498359	122.964266986602	182.415186793453	94.8511786999098	122.896095383318	42.1634553341846	122.824088607414	39.1279954621294	46.5190067395295	108.893039893245
SUCB2_HUMAN	10	7	5	3	17	7	4	2	2	5	3	1	319.542147581809	252.26854086539	191.355724372949	122.964266986602	344.562019498744	221.319416966456	163.861460511091	84.3269106683691	81.8827257382758	195.639977310647	139.557020218588	36.2976799644149
SULF1_HUMAN	2	3	2	1	3	1	0	1	0	0	0	0	63.9084295163618	108.11508894231	76.5422897491795	40.988088995534	60.8050622644842	31.6170595666366	0	42.1634553341846	0	0	0	0
SUMF1_HUMAN	1	1	0	1	2	1	0	0	0	1	0	1	31.9542147581809	36.0383629807699	0	40.988088995534	40.5367081763228	31.6170595666366	0	0	0	39.1279954621294	0	36.2976799644149
SUMF2_HUMAN	5	5	1	3	10	5	4	2	2	5	5	7	159.771073790904	180.19181490385	38.2711448745898	122.964266986602	202.683540881614	158.085297833183	163.861460511091	84.3269106683691	81.8827257382758	195.639977310647	232.595033697647	254.083759750905
SUMO1_HUMAN	1	0	0	1	2	1	0	0	1	1	0	1	31.9542147581809	0	0	40.988088995534	40.5367081763228	31.6170595666366	0	0	40.9413628691379	39.1279954621294	0	36.2976799644149
SUMO2_HUMAN	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	81.9307302555453	0	0	0	0	0
SUMO4_HUMAN	1	0	0	0	2	0	0	0	0	0	0	0	31.9542147581809	0	0	0	40.5367081763228	0	0	0	0	0	0	0
SUN2_HUMAN	3	3	3	2	3	3	1	1	1	0	1	0	95.8626442745427	108.11508894231	114.813434623769	81.976177991068	60.8050622644842	94.8511786999098	40.9653651277727	42.1634553341846	40.9413628691379	0	46.5190067395295	0
SURF4_HUMAN	1	3	1	1	4	4	1	1	2	1	1	1	31.9542147581809	108.11508894231	38.2711448745898	40.988088995534	81.0734163526456	126.468238266546	40.9653651277727	42.1634553341846	81.8827257382758	39.1279954621294	46.5190067395295	36.2976799644149
SUSD2_HUMAN	19	15	12	12	37	20	14	11	13	20	20	19	607.130080405437	540.575444711549	459.253738495077	491.857067946408	749.929101261972	632.341191332732	573.515111788817	463.79800867603	532.237717298792	782.559909242589	930.38013479059	689.655919323884
SUV3_HUMAN	3	1	2	2	0	0	0	1	0	0	0	0	95.8626442745427	36.0383629807699	76.5422897491795	81.976177991068	0	0	0	42.1634553341846	0	0	0	0
SVEP1_HUMAN	1	1	1	0	0	1	0	0	0	0	0	0	31.9542147581809	36.0383629807699	38.2711448745898	0	0	31.6170595666366	0	0	0	0	0	0
SVIL_HUMAN	2	1	2	0	4	1	3	1	4	1	0	0	63.9084295163618	36.0383629807699	76.5422897491795	0	81.0734163526456	31.6170595666366	122.896095383318	42.1634553341846	163.765451476552	39.1279954621294	0	0
SWP70_HUMAN	3	4	1	1	1	2	3	2	1	0	1	0	95.8626442745427	144.15345192308	38.2711448745898	40.988088995534	20.2683540881614	63.2341191332732	122.896095383318	84.3269106683691	40.9413628691379	0	46.5190067395295	0
SYAC_HUMAN	39	36	27	25	59	37	29	34	28	16	19	18	1246.21437556905	1297.38106730772	1033.32091161392	1024.70222488835	1195.83289120152	1169.83120396555	1187.99558870541	1433.55748136228	1146.35816033586	626.047927394071	883.86112805106	653.358239359469
SYAP1_HUMAN	2	2	0	0	3	2	1	1	2	2	4	2	63.9084295163618	72.0767259615399	0	0	60.8050622644842	63.2341191332732	40.9653651277727	42.1634553341846	81.8827257382758	78.2559909242589	186.076026958118	72.5953599288299
SYBU_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	36.0383629807699	0	0	0	0	0	0	0	0	0	0
SYCC_HUMAN	18	17	16	11	22	15	12	12	14	7	7	5	575.175865647256	612.652170673089	612.338317993436	450.868978950874	445.903789939551	474.255893499549	491.584381533272	505.961464010215	573.17908016793	273.895968234906	325.633047176706	181.488399822075
SYCM_HUMAN	2	2	0	1	1	2	0	0	0	0	0	0	63.9084295163618	72.0767259615399	0	40.988088995534	20.2683540881614	63.2341191332732	0	0	0	0	0	0
SYDC_HUMAN	11	9	7	12	19	10	7	9	12	6	7	3	351.49636233999	324.34526682693	267.898014122128	491.857067946408	385.098727675067	316.170595666366	286.757555894409	379.471098007661	491.296354429655	234.767972772777	325.633047176706	108.893039893245
SYDE1_HUMAN	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.988088995534	0	0	0	0	0	0	0	0
SYDM_HUMAN	0	0	1	0	0	0	0	1	0	0	0	0	0	0	38.2711448745898	0	0	0	0	42.1634553341846	0	0	0	0
SYEM_HUMAN	1	0	0	0	0	0	1	0	0	0	0	0	31.9542147581809	0	0	0	0	0	40.9653651277727	0	0	0	0	0
SYEP_HUMAN	13	27	16	14	30	27	19	15	17	11	5	3	415.404791856352	973.035800480789	612.338317993436	573.833245937476	608.050622644842	853.660608299188	778.34193742768	632.451830012768	696.003168775344	430.407950083424	232.595033697647	108.893039893245
SYFA_HUMAN	10	4	4	4	8	3	4	2	4	5	2	7	319.542147581809	144.15345192308	153.084579498359	163.952355982136	162.146832705291	94.8511786999098	163.861460511091	84.3269106683691	163.765451476552	195.639977310647	93.038013479059	254.083759750905
SYFB_HUMAN	10	10	11	10	18	8	9	12	8	6	7	5	319.542147581809	360.383629807699	420.982593620487	409.88088995534	364.830373586905	252.936476533093	368.688286149954	505.961464010215	327.530902953103	234.767972772777	325.633047176706	181.488399822075
SYG_HUMAN	29	46	40	25	69	31	29	34	25	22	24	24	926.672227987246	1657.76469711542	1530.84579498359	1024.70222488835	1398.51643208314	980.128846565735	1187.99558870541	1433.55748136228	1023.53407172845	860.815900166848	1116.45616174871	871.144319145958
SYHC_HUMAN	4	6	7	5	11	8	7	6	4	1	2	1	127.816859032724	216.23017788462	267.898014122128	204.94044497767	222.951894969775	252.936476533093	286.757555894409	252.980732005107	163.765451476552	39.1279954621294	93.038013479059	36.2976799644149
SYHM_HUMAN	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	31.6170595666366	40.9653651277727	0	0	0	0	0
